Validation dataset1 - LIMMA OF TCGA-GBM microarray Dataset										
ID	logFC	CI.025	CI.975	AveExpr	t	P.Value	adj.P.Val	B	modLog10P	signLog10P
BBC3	-0.15784751	-0.294372781	-0.021322239	5.157692456	-2.274623579	0.023586391	0.148191186	-3.649660433	1.627339	-1.627339
DPM3	-0.272735513	-0.508582979	-0.036888046	8.576660679	-2.275072932	0.023559105	0.148191186	-3.648702323	1.627841	-1.627841
P2RY1	0.263376177	0.035569788	0.491182567	4.742812226	2.274549728	0.023590878	0.148191186	-3.649817881	1.627256	1.627256
CSRP3	-0.073703191	-0.137481099	-0.009925283	3.737297243	-2.273530947	0.023652854	0.14831267	-3.65198938	1.626116	-1.626116
RAB6A	0.143810129	0.019368349	0.268251909	10.78676082	2.273568842	0.023650546	0.14831267	-3.651908626	1.626159	1.626159
RAB6C	0.143810129	0.019368349	0.268251909	10.78676082	2.273568842	0.023650546	0.14831267	-3.651908626	1.626159	1.626159
RAB6D	0.143810129	0.019368349	0.268251909	10.78676082	2.273568842	0.023650546	0.14831267	-3.651908626	1.626159	1.626159
FTH1	0.140059855	0.01880682	0.26131289	12.88841074	2.272510517	0.023715073	0.148635823	-3.654163452	1.624976	1.624976
SDCBP	0.171931839	0.023048251	0.320815427	11.78058034	2.271926775	0.02375073	0.14879228	-3.655406717	1.624323	1.624323
SMNDC1	-0.172289218	-0.321500496	-0.023077941	8.275697339	-2.27164937	0.023767691	0.148831526	-3.655997431	1.624013	-1.624013
TSTD2	-0.165801076	-0.309441186	-0.022160967	7.763532464	-2.27089192	0.023814057	0.149054783	-3.65761001	1.623167	-1.623167
CLIC4	0.210322969	0.02803958	0.392606358	11.13216382	2.269992678	0.023869204	0.149332781	-3.659523783	1.622162	1.622162
EGFL7	-0.141113554	-0.263436265	-0.018790844	4.717371259	-2.269585162	0.023894232	0.149368685	-3.660390822	1.621707	-1.621707
HTRA1	0.341160082	0.045401885	0.63691828	11.1003704	2.269375006	0.023907148	0.149368685	-3.660837893	1.621472	1.621472
NLRP2	-0.244210428	-0.455908868	-0.032511988	4.090796747	-2.269506308	0.023899078	0.149368685	-3.660558576	1.621619	-1.621619
BTN3A2	0.256624428	0.034069115	0.479179741	9.593942001	2.268531825	0.023959031	0.149558525	-3.662631221	1.620531	1.620531
STT3A	0.20870065	0.027707051	0.389694249	7.640971051	2.268534731	0.023958852	0.149558525	-3.66262504	1.620534	1.620534
EVPL	-0.14747375	-0.27540514	-0.019542361	3.758386957	-2.267892451	0.023998438	0.149685528	-3.663990648	1.619817	-1.619817
OXT	-0.096840899	-0.18085048	-0.012831317	3.766698707	-2.267852661	0.024000892	0.149685528	-3.664075238	1.619773	-1.619773
ZNF22	-0.204235284	-0.381457972	-0.027012596	8.878332429	-2.267233768	0.024039094	0.14985661	-3.665390744	1.619082	-1.619082
RBMX2	-0.132541341	-0.247573855	-0.017508827	6.964450237	-2.266812492	0.024065128	0.14995061	-3.666286001	1.618612	-1.618612
TBL2	0.161128659	0.021274663	0.300982655	9.528531957	2.2666411	0.024075727	0.14995061	-3.666650183	1.618421	1.618421
PRKCZ-AS1	-0.083289916	-0.155601849	-0.010977984	4.114051727	-2.266038603	0.024113017	0.150107213	-3.66793018	1.617748	-1.617748
PTTG2	-0.05818506	-0.108704463	-0.007665657	3.504857508	-2.265886371	0.024122447	0.150107213	-3.668253543	1.617579	-1.617579
AKT2	-0.121815145	-0.227623167	-0.016007123	4.580794048	-2.264996523	0.024177633	0.150383364	-3.670143291	1.616586	-1.616586
PYY2	-0.079195236	-0.147999024	-0.010391448	3.998060175	-2.264495998	0.024208723	0.150509457	-3.671205929	1.616028	-1.616028
GYS1	0.26147817	0.034281439	0.488674901	6.944417837	2.264217827	0.024226016	0.150549703	-3.6717964	1.615718	1.615718
WNT3	-0.082943111	-0.155019843	-0.01086638	3.713099534	-2.263966968	0.02424162	0.150579423	-3.672328836	1.615438	-1.615438
IFNAR1	0.123890302	0.016203474	0.23157713	4.784519638	2.26339094	0.024277485	0.150667676	-3.673551212	1.614796	1.614796
ZNF276	-0.114994582	-0.214944777	-0.015044387	4.63968776	-2.263490001	0.024271314	0.150667676	-3.673341019	1.614907	-1.614907
ZNF140	0.197179375	0.025736622	0.368622127	6.880791229	2.262701169	0.024320493	0.150867291	-3.675014564	1.614028	1.614028
CEMIP	0.426565989	0.055586627	0.79754535	6.200781753	2.262149606	0.02435493	0.150946326	-3.676184396	1.613413	1.613413
MPL	-0.092183039	-0.172353121	-0.012012958	3.889708801	-2.262161182	0.024354207	0.150946326	-3.676159847	1.613426	-1.613426
SNX17	0.137853572	0.017945678	0.257761466	8.712067088	2.261804676	0.024376488	0.150995713	-3.676915831	1.613029	1.613029
TMCO1	0.142397699	0.018530123	0.266265275	10.34036396	2.261674909	0.024384603	0.150995713	-3.677190979	1.612884	1.612884
KRT37	-0.055971658	-0.104673333	-0.007269983	3.696981082	-2.26104458	0.024424053	0.151037987	-3.678527262	1.612182	-1.612182
RPP25	-0.233329167	-0.436361711	-0.030296622	4.421358477	-2.260935743	0.02443087	0.151037987	-3.678757957	1.612061	-1.612061
RWDD3	0.170138169	0.022076083	0.318200255	6.617981741	2.260698983	0.024445706	0.151037987	-3.679259765	1.611797	1.611797
TMEM56-RWDD3	0.170138169	0.022076083	0.318200255	6.617981741	2.260698983	0.024445706	0.151037987	-3.679259765	1.611797	1.611797
ZXDA	-0.082667014	-0.154588581	-0.010745448	4.178310541	-2.261298852	0.024408132	0.151037987	-3.677988254	1.612465	-1.612465
NNAT	0.633354934	0.081905043	1.184804825	6.401193347	2.259570782	0.024516508	0.151408208	-3.68165027	1.610541	1.610541
TNNC1	-0.173264445	-0.324195042	-0.022333847	3.909198943	-2.25848394	0.024584884	0.151695819	-3.683952048	1.609332	-1.609332
VNN3	-0.095089657	-0.177921606	-0.012257707	4.084984623	-2.258500783	0.024583823	0.151695819	-3.683916386	1.609351	-1.609351
MAGEC1	-0.129640369	-0.242604785	-0.016675953	3.851331777	-2.257789479	0.024628661	0.15186512	-3.685422259	1.608559	-1.608559
PDE5A	-0.085342341	-0.159709757	-0.010974925	3.812795602	-2.25770246	0.024634151	0.15186512	-3.685606453	1.608462	-1.608462
CYP27A1	0.205304896	0.026370612	0.38423918	6.451780543	2.257306823	0.024659126	0.151884497	-3.686443809	1.608022	1.608022
GOT2P1	-0.07739232	-0.144839443	-0.009945196	3.922410622	-2.257455928	0.024649711	0.151884497	-3.686128248	1.608188	-1.608188
RNF113A	-0.158392488	-0.296483227	-0.02030175	8.313266773	-2.256601521	0.024703704	0.15209174	-3.687936214	1.607238	-1.607238
ATAD3A	-0.126511345	-0.236846876	-0.016175813	5.164028325	-2.255791351	0.024754996	0.152272774	-3.689649962	1.606337	-1.606337
PCGF1	-0.198964938	-0.372476942	-0.025452935	7.938104009	-2.255962489	0.024744153	0.152272774	-3.689288004	1.606527	-1.606527
TLR1	0.278890718	0.035513668	0.522267767	5.724643528	2.254443133	0.024840558	0.15273156	-3.692500517	1.604839	1.604839
NDUFB2-AS1	-0.089613693	-0.167875897	-0.011351488	4.799609274	-2.252719642	0.02495031	0.153270912	-3.696142117	1.602924	-1.602924
RABIF	-0.197371336	-0.369739163	-0.025003508	7.574557782	-2.252748553	0.024948466	0.153270912	-3.696081054	1.602956	-1.602956
CTRB2	-0.095174617	-0.178312696	-0.012036538	4.336659756	-2.252195054	0.0249838	0.153343278	-3.697249995	1.602342	-1.602342
FAIM	0.188038229	0.023780429	0.352296029	6.319824975	2.252189854	0.024984132	0.153343278	-3.697260977	1.602336	1.602336
COPB2	0.145247421	0.018314267	0.272180575	9.715336412	2.251221386	0.025046062	0.153514124	-3.699305625	1.601261	1.601261
HIST1H2BC	-0.201940721	-0.378431	-0.025450442	3.959045295	-2.251064607	0.0250561	0.153514124	-3.69963654	1.601087	-1.601087
PRM1	-0.089538252	-0.167790603	-0.011285902	3.873493392	-2.251106637	0.025053409	0.153514124	-3.699547829	1.601133	-1.601133
TXLNG	-0.106853543	-0.200232839	-0.013474248	3.942635046	-2.251247182	0.025044411	0.153514124	-3.699251175	1.601289	-1.601289
PKMYT1	-0.19058014	-0.357162487	-0.023997794	5.364308838	-2.250782419	0.025074176	0.153557258	-3.700232102	1.600773	-1.600773
ARHGAP25	0.191783554	0.024104154	0.359462955	6.764385891	2.250176051	0.025113057	0.153727708	-3.701511604	1.6001	1.6001
LYPD1	0.472693795	0.059345239	0.88604235	7.882016045	2.249822857	0.025135729	0.153763693	-3.702256726	1.599709	1.599709
PCDH7	-0.284545961	-0.533377203	-0.035714719	5.03576634	-2.249740186	0.025141038	0.153763693	-3.702431119	1.599617	-1.599617
PTH2R	-0.229028768	-0.429331379	-0.028726158	4.000437593	-2.249511803	0.02515571	0.15378583	-3.702912855	1.599363	-1.599363
EXOSC7	-0.204979147	-0.38430527	-0.025653023	7.515953391	-2.2488007	0.025201441	0.153997737	-3.704412504	1.598575	-1.598575
ARMCX6	-0.135934339	-0.254887925	-0.016980754	10.70750868	-2.248208009	0.025239612	0.154095639	-3.705662084	1.597917	-1.597917
ARMCX7P	-0.135934339	-0.254887925	-0.016980754	10.70750868	-2.248208009	0.025239612	0.154095639	-3.705662084	1.597917	-1.597917
ADI1	0.277139902	0.034499705	0.519780099	9.163990188	2.247093567	0.025311522	0.154196371	-3.708010818	1.596682	1.596682
HAPLN2	-0.223008635	-0.418251075	-0.027766195	4.561137891	-2.247151224	0.025307797	0.154196371	-3.707889331	1.596746	-1.596746
NPC2	0.280573722	0.034977365	0.526170079	10.97569401	2.247552893	0.025281862	0.154196371	-3.707042905	1.597191	1.597191
REEP5	0.180304179	0.022445221	0.338163137	10.37532193	2.247094866	0.025311438	0.154196371	-3.70800808	1.596683	1.596683
YIPF3	0.164063411	0.020449247	0.307677576	7.084430366	2.247497976	0.025285406	0.154196371	-3.70715864	1.59713	1.59713
PHGDH	-0.303775669	-0.569766365	-0.037784973	7.441269915	-2.246836075	0.025328162	0.154230215	-3.708553333	1.596396	-1.596396
ADAM11	-0.104806481	-0.196605572	-0.01300739	4.214773201	-2.246128543	0.025373934	0.15437241	-3.710043736	1.595612	-1.595612
PTPRZ1	0.602037409	0.074743536	1.129331282	11.98911338	2.246237126	0.025366905	0.15437241	-3.709815038	1.595733	1.595733
TMEM187	-0.17511897	-0.32851562	-0.02172232	7.238641333	-2.245960777	0.025384798	0.15437241	-3.710397066	1.595426	-1.595426
RFC2	0.250336041	0.031009497	0.469662586	7.454191852	2.245520535	0.025413325	0.154478376	-3.71132413	1.594939	1.594939
PARVB	0.232810689	0.028752588	0.436868791	5.50862281	2.244573971	0.025474756	0.154716611	-3.713316817	1.59389	1.59389
ZNF652	0.406602324	0.050227991	0.762976658	6.417185923	2.244648209	0.025469933	0.154716611	-3.713160562	1.593972	1.593972
A4GALT	-0.131000117	-0.245859162	-0.016141072	4.874249734	-2.24383713	0.025522666	0.154896299	-3.714867437	1.593074	-1.593074
MT1F	0.315046396	0.038810727	0.591282066	10.35290382	2.24377656	0.025526607	0.154896299	-3.714994879	1.593007	1.593007
ANO2	-0.072868776	-0.136811777	-0.008925774	3.760467487	-2.241988101	0.025643235	0.155355048	-3.718756394	1.591027	-1.591027
ASMT	-0.061744131	-0.115918592	-0.00756967	3.827354045	-2.242259804	0.025625487	0.155355048	-3.71818513	1.591328	-1.591328
ELANE	-0.071094988	-0.133482724	-0.008707253	3.622652264	-2.241943243	0.025646166	0.155355048	-3.718850702	1.590978	-1.590978
TUBBP5	-0.090424716	-0.16977518	-0.011074251	3.6873501	-2.241932473	0.02564687	0.155355048	-3.718873345	1.590966	-1.590966
TATDN2	0.169762112	0.02075331	0.318770913	7.713301902	2.241370721	0.025683602	0.155509853	-3.720054202	1.590344	1.590344
ARSD	-0.096589793	-0.181399213	-0.011780373	4.369312552	-2.240639515	0.025731484	0.155664288	-3.72159084	1.589535	-1.589535
S100A11	0.368389213	0.044949816	0.691828611	9.959426364	2.240778012	0.025722409	0.155664288	-3.721299826	1.589688	1.589688
CLDN14	-0.087100071	-0.163614536	-0.010585606	3.807289295	-2.239545079	0.025803295	0.155963097	-3.723889904	1.588325	-1.588325
POTEKP	0.144246201	0.017531207	0.270961196	5.048786129	2.239552381	0.025802816	0.155963097	-3.723874568	1.588333	1.588333
G6PC	-0.059430175	-0.11164269	-0.00721766	3.268654907	-2.239325582	0.025817719	0.155982517	-3.724350867	1.588082	-1.588082
GJA1	0.385337518	0.046750462	0.723924573	11.5876853	2.239008759	0.02583855	0.156040616	-3.725016146	1.587732	1.587732
LINC01963	0.274148078	0.033236831	0.515059324	5.973900431	2.238788037	0.025853071	0.156060574	-3.725479574	1.587488	1.587488
RCBTB2	0.250273098	0.030309065	0.470237131	8.252208491	2.238449715	0.025875342	0.156127281	-3.726189828	1.587114	1.587114
PAK5	-0.315716859	-0.593300796	-0.038132923	4.496412429	-2.237630076	0.025929367	0.156374052	-3.727910103	1.586208	-1.586208
TGM4	-0.113830744	-0.213919118	-0.01374237	4.01888027	-2.237488378	0.025938717	0.156374052	-3.728207441	1.586052	-1.586052
PPP2CA	0.192292333	0.023198497	0.361386169	9.756779672	2.237273302	0.025952914	0.15639188	-3.728658717	1.585814	1.585814
F5	-0.309601846	-0.581947112	-0.037256579	5.077906191	-2.236498224	0.026004133	0.15656491	-3.730284656	1.584958	-1.584958
PRLH	-0.101228618	-0.190275414	-0.012181822	3.883172046	-2.23650491	0.026003691	0.15656491	-3.730270633	1.584965	-1.584965
HOXB9	-0.102489107	-0.19265353	-0.012324683	3.675789928	-2.236285997	0.026018173	0.156581685	-3.730729765	1.584723	-1.584723
TLR2	0.346322867	0.041607362	0.651038371	7.415320349	2.23599827	0.026037218	0.156628554	-3.731333157	1.584405	1.584405
ZBTB14	-0.125944136	-0.236780764	-0.015107508	6.099006588	-2.235524804	0.026068583	0.156749466	-3.732325898	1.583883	-1.583883
SLC16A4	0.350769963	0.041875604	0.659664321	6.319930815	2.234072527	0.026164996	0.157261232	-3.735369695	1.582279	1.582279
NR0B2	-0.111514423	-0.209779552	-0.013249294	4.160137925	-2.232628476	0.026261169	0.157771118	-3.738394351	1.580686	-1.580686
SDC4	0.424676589	0.050201549	0.79915163	8.119800769	2.231106454	0.026362868	0.158169121	-3.741580275	1.579007	1.579007
SLC6A14	-0.223908196	-0.421361172	-0.02645522	3.618612381	-2.230956771	0.026372888	0.158169121	-3.741893482	1.578842	-1.578842
TDRKH	-0.120606908	-0.226941507	-0.014272309	4.024760262	-2.23142571	0.026341507	0.158169121	-3.740912178	1.579359	-1.579359
WAC	-0.175393887	-0.330053143	-0.020734632	8.879391843	-2.231122343	0.026361804	0.158169121	-3.741547027	1.579025	-1.579025
ARFIP1	0.146745387	0.017290082	0.276200692	7.888136997	2.230126267	0.026428543	0.158230096	-3.743630907	1.577927	1.577927
EPO	-0.086307073	-0.162444697	-0.01016945	3.876768678	-2.230138933	0.026427693	0.158230096	-3.743604413	1.577941	-1.577941
MAIP1	-0.110688803	-0.208328743	-0.013048864	8.566803438	-2.230288475	0.026417665	0.158230096	-3.743291614	1.578106	-1.578106
TFAP2A	-0.529160799	-0.995869767	-0.062451832	6.336313893	-2.230623976	0.026395177	0.158230096	-3.742589767	1.578475	-1.578475
TAF5L	-0.14036114	-0.264232284	-0.016489996	6.729747616	-2.229264426	0.026486406	0.158508321	-3.745433228	1.576977	-1.576977
SGCD	-0.243744711	-0.458914096	-0.028575326	4.998799921	-2.228638201	0.026528518	0.158692091	-3.746742395	1.576287	-1.576287
TIMM17B	-0.188832911	-0.355634325	-0.022031496	6.54435142	-2.2272184	0.026624213	0.159196091	-3.74970927	1.574723	-1.574723
SIRT1	-0.213155656	-0.401464114	-0.024847199	6.474426396	-2.22695727	0.026641846	0.159233096	-3.750254739	1.574436	-1.574436
GABRA3	-0.223247512	-0.420498504	-0.025996521	3.82736833	-2.226651661	0.026662495	0.15928809	-3.750893042	1.574099	-1.574099
TRAP1	-0.160746762	-0.302795973	-0.018697551	8.048514465	-2.22632342	0.026684689	0.159352259	-3.751578517	1.573738	-1.573738
NMRK1	0.324856997	0.037756092	0.611957903	7.20125715	2.226088935	0.026700553	0.159378593	-3.752068139	1.57348	1.57348
PTPN9	0.188601289	0.021856603	0.355345974	7.108925648	2.225243301	0.026757834	0.159652015	-3.753833476	1.572549	1.572549
NCBP2	0.176480226	0.02037078	0.332589673	8.915797366	2.22408672	0.026836349	0.160051849	-3.756246887	1.571277	1.571277
HIST1H4D	-0.100984422	-0.190327402	-0.011641442	3.912487885	-2.223713328	0.02686174	0.160102261	-3.757025778	1.570866	-1.570866
UGT8	-0.582838226	-1.09850781	-0.067168642	5.890507195	-2.223624032	0.026867815	0.160102261	-3.757212028	1.570768	-1.570768
CHMP7	-0.120899126	-0.227888324	-0.013909928	6.884538343	-2.223146475	0.026900326	0.160227368	-3.75820798	1.570242	-1.570242
NOL9	-0.179087655	-0.337594429	-0.020580881	8.053528468	-2.222811675	0.026923138	0.160294628	-3.758906089	1.569874	-1.569874
HIST1H4L	-0.058004518	-0.10934953	-0.006659505	3.701525466	-2.222533945	0.026942075	0.160338763	-3.759485118	1.569569	-1.569569
SLC25A21	-0.083130911	-0.156732299	-0.009529524	3.39410968	-2.222088679	0.026972459	0.160382389	-3.760413294	1.569079	-1.569079
WDR59	-0.188532388	-0.355440895	-0.02162388	7.660343388	-2.22224707	0.026961647	0.160382389	-3.760083143	1.569254	-1.569254
LANCL2	0.517120481	0.059176163	0.975064799	7.935023818	2.221589996	0.027006523	0.160516344	-3.761452605	1.568531	1.568531
RPS27L	0.183478897	0.0209742	0.345983595	10.82892157	2.221288913	0.027027108	0.1605701	-3.762079987	1.5682	1.5682
CD180	0.169607056	0.019372533	0.31984158	4.305151661	2.221053504	0.027043212	0.160597202	-3.762570461	1.567942	1.567942
RSAD2	0.50192071	0.057269555	0.946571865	5.766225724	2.220754436	0.027063682	0.160650203	-3.7631935	1.567613	1.567613
SCAND2P	-0.098744152	-0.186271091	-0.011217212	4.634770063	-2.219496625	0.027149925	0.161093415	-3.76581296	1.566231	-1.566231
CLASRP	-0.195304053	-0.368453158	-0.022154948	6.51524191	-2.219094787	0.027177528	0.16114884	-3.766649507	1.56579	-1.56579
TRIM14	0.253944528	0.028799784	0.479089272	8.02741889	2.21902346	0.02718243	0.16114884	-3.766797981	1.565712	1.565712
RPS4X	-0.084185965	-0.158844227	-0.009527703	13.01378851	-2.218434778	0.027222917	0.16132013	-3.768023197	1.565065	-1.565065
NDUFB8	-0.182734946	-0.344818393	-0.020651499	10.37523369	-2.218031919	0.027250654	0.161415752	-3.768861482	1.564623	-1.564623
PIP4K2A	-0.302695635	-0.571237203	-0.034154066	8.298728328	-2.217580962	0.027281732	0.161531071	-3.769799673	1.564128	-1.564128
PHLPP2	-0.213896516	-0.403704807	-0.024088225	6.408647081	-2.217039234	0.027319106	0.161683556	-3.770926467	1.563534	-1.563534
CA14	-0.37491519	-0.707809206	-0.042021175	5.719153471	-2.21570479	0.027411359	0.162160564	-3.773700972	1.562069	-1.562069
PRTN3	-0.080004321	-0.151055921	-0.008952721	3.832269787	-2.215258585	0.027442266	0.162274412	-3.774628335	1.56158	-1.56158
MXRA5	0.584779755	0.065143645	1.104415865	7.319886336	2.21400121	0.027529523	0.162445202	-3.777240611	1.560201	1.560201
OGFOD3	0.206237382	0.022989973	0.389484792	7.840089569	2.214187484	0.027516581	0.162445202	-3.776853705	1.560406	1.560406
SNTG1	0.495980559	0.055348233	0.936612885	6.273845954	2.214487058	0.027495779	0.162445202	-3.776231401	1.560734	1.560734
TNS4	-0.098407775	-0.18585173	-0.010963819	3.867494376	-2.214034903	0.027527182	0.162445202	-3.777170631	1.560238	-1.560238
YY2	-0.096427175	-0.182110924	-0.010743425	4.076759318	-2.214041842	0.0275267	0.162445202	-3.777156217	1.560246	-1.560246
AKR1C3	-0.587358207	-1.109344083	-0.065372331	6.893886732	-2.213752867	0.027546786	0.162454433	-3.777756389	1.559929	-1.559929
COPZ1	0.130458351	0.014510772	0.246405929	8.888856139	2.213579116	0.027558869	0.162454433	-3.778117216	1.559739	1.559739
CTRL	-0.073650198	-0.139111427	-0.008188969	3.820756424	-2.213474959	0.027566115	0.162454433	-3.778333505	1.559624	-1.559624
GRHPR	-0.159929202	-0.302111504	-0.0177469	9.048464214	-2.212926938	0.027604264	0.162472814	-3.779471341	1.559024	-1.559024
NRTN	-0.143055045	-0.270229012	-0.015881079	3.50727539	-2.213042783	0.027596196	0.162472814	-3.779230838	1.559151	-1.559151
OR11A1	-0.078821861	-0.148891642	-0.00875208	3.976564472	-2.213098638	0.027592307	0.162472814	-3.779114877	1.559212	-1.559212
C19orf57	-0.116936787	-0.220915051	-0.012958522	4.547200742	-2.212551758	0.027630408	0.162557928	-3.780250157	1.558613	-1.558613
CLSTN2	-0.294469394	-0.556382385	-0.032556402	4.770820164	-2.211912634	0.027674994	0.16262026	-3.781576586	1.557912	-1.557912
CRYBA2	-0.132081318	-0.249552991	-0.014609645	3.822533779	-2.212040567	0.027666064	0.16262026	-3.781311106	1.558053	-1.558053
KIAA0895	0.239746358	0.026479074	0.453013643	6.149128159	2.21163079	0.027694676	0.16262026	-3.782161402	1.557604	1.557604
POU4F1	-0.282924638	-0.534588722	-0.031260553	4.264879111	-2.211741542	0.02768694	0.16262026	-3.781931604	1.557725	-1.557725
TCIM	0.440386665	0.048626951	0.832146379	8.026698109	2.211562582	0.027699441	0.16262026	-3.782302921	1.557529	1.557529
HNMT	0.303525338	0.033452023	0.573598654	9.085010173	2.211047759	0.027735428	0.162762862	-3.783370943	1.556965	1.556965
