LIMMA FOR GSE DATASET										
ID	logFC	CI.025	CI.975	AveExpr	t	P.Value	adj.P.Val	B	modLog10P	signLog10P
CHRM3-AS2	-0.066651431	-0.132660125	-6.43E-04	6.20580645	-1.99312068	0.047834855	0.231391704	-4.139796784	1.320256	-1.320256
CHRM4	-0.042380288	-0.100144305	0.015383728	6.70097667	-1.448210797	0.14938483	0.401325209	-5.008935422	0.8256935	-0.8256935
CHRM5	-0.075461173	-0.168242022	0.017319675	6.265770595	-1.60542667	0.110240723	0.343919102	-4.785477594	0.9576579	-0.9576579
CHRNA1	0.182383042	-0.118973028	0.483739111	6.520544161	1.194619967	0.23388596	0.503885816	-5.321985517	0.6309958	0.6309958
CHRNA10	-0.054994688	-0.118219066	0.008229691	6.501609755	-1.716964943	0.087791867	0.309246889	-4.613437879	1.056546	-1.056546
CHRNA2	0.016807931	-0.039808544	0.073424406	7.449226198	0.585998738	0.558647187	0.774785087	-5.830930096	0.2528624	0.2528624
CHRNA3	-0.105470491	-0.19115426	-0.019786723	7.729328666	-2.42972806	0.016142079	0.130776967	-3.255038397	1.792041	-1.792041
CHRNA4	-0.013517199	-0.083257805	0.056223407	6.667158323	-0.382583519	0.70250257	0.860708288	-5.923823998	0.1533521	-0.1533521
CHRNA5	0.020910728	-0.102361583	0.144183039	5.274668617	0.334833478	0.738160092	0.881728769	-5.939987043	0.1318494	0.1318494
CHRNA6	0.020385534	-0.036539664	0.077310732	6.326725121	0.706875298	0.480603822	0.720136285	-5.757327778	0.3182128	0.3182128
CHRNA7	0.024731386	-0.156402189	0.205864961	6.489624694	0.26950992	0.787861475	0.90745926	-5.958617798	0.1035501	0.1035501
CHRNA9	0.521965652	0.055990837	0.987940468	6.899982063	2.211081435	0.028353381	0.175787694	-3.71866357	1.547395	1.547395
CHRNB1	0.082023482	-0.025793588	0.189840552	7.584177847	1.501674945	0.135021014	0.381225387	-4.935454044	0.8695986	0.8695986
CHRNB2	-0.007409893	-0.062580698	0.047760913	9.073364268	-0.26511106	0.791242458	0.908748243	-5.959727788	0.1016904	-0.1016904
CHRNB3	-0.041636136	-0.108283879	0.025011607	5.306969067	-1.233133884	0.219214267	0.487195443	-5.278233199	0.6591312	-0.6591312
CHRNB4	-0.006274844	-0.04567517	0.033125481	4.419126922	-0.314360817	0.753629311	0.889889888	-5.946258821	0.1228422	-0.1228422
CHRND	-0.027663894	-0.094532257	0.039204469	6.452699832	-0.816615991	0.415281402	0.671273369	-5.678665367	0.3816575	-0.3816575
CHRNE	-0.001133027	-0.075562191	0.073296138	6.158759759	-0.030048463	0.976063361	0.990237366	-5.992482197	0.01052199	-0.01052199
CHRNG	-0.002310232	-0.061092	0.056471536	7.481301674	-0.077577947	0.938254268	0.973809776	-5.990066749	0.02767945	-0.02767945
CHST1	-0.261222128	-0.543717219	0.021272963	9.012343027	-1.825258227	0.069702659	0.276116937	-4.435759788	1.156751	-1.156751
CHST10	0.080716117	-0.023301749	0.184733983	9.431724489	1.531713642	0.127436651	0.369751091	-4.893032334	0.8947057	0.8947057
CHST11	-0.041234144	-0.243929692	0.161461405	9.77931342	-0.401548517	0.688516514	0.853615216	-5.916808576	0.1620856	-0.1620856
CHST12	0.183252082	0.065667675	0.300836489	9.033400652	3.076269941	0.002440436	0.052638111	-1.650531111	2.612532	2.612532
CHST13	-0.011140908	-0.08100938	0.058727565	5.480634435	-0.314749159	0.753334925	0.889859268	-5.946143528	0.1230119	-0.1230119
CHST14	0.250598499	0.093638401	0.407558597	9.120644151	3.151479329	0.001917639	0.046748704	-1.44192384	2.717233	2.717233
CHST15	-0.054760326	-0.25253809	0.143017439	9.813685821	-0.546529761	0.585412556	0.792193056	-5.851995402	0.232538	-0.232538
CHST2	0.402018322	0.165189125	0.638847518	9.321431564	3.350702441	9.92E-04	0.033801542	-0.86796446	3.003694	3.003694
CHST3	-0.074107416	-0.222074798	0.073859965	9.179972054	-0.988600765	0.324251977	0.593373123	-5.532804287	0.4891174	-0.4891174
CHST4	0.009365219	-0.053124925	0.071855362	6.584675964	0.295822807	0.767723477	0.898348313	-5.951597064	0.1147952	0.1147952
CHST5	0.007664693	-0.051883996	0.067213381	7.930037682	0.254066734	0.79974852	0.913032997	-5.962434234	0.09704655	0.09704655
CHST6	0.138957876	-0.118564764	0.396480516	7.992839541	1.065106437	0.288325821	0.561369538	-5.459094215	0.5401165	0.5401165
CHST7	-0.055629412	-0.277559402	0.166300578	8.402772351	-0.49478182	0.621387738	0.816208435	-5.877397457	0.2066373	-0.2066373
CHST8	-0.018763611	-0.152929673	0.11540245	7.590106962	-0.27605716	0.782836715	0.904912547	-5.956931899	0.1063288	-0.1063288
CHST9	-0.286945424	-0.673106876	0.099216029	6.674005334	-1.46674846	0.144276786	0.393983072	-4.983750847	0.8408035	-0.8408035
CHSY1	0.400798932	0.159284861	0.642313002	10.23566997	3.275739635	0.001275379	0.038135165	-1.08754479	2.894361	2.894361
CHSY3	0.021892604	-0.167645117	0.211430324	6.335873344	0.227995892	0.819921182	0.922759626	-5.968366587	0.08622789	0.08622789
CHTF18	0.057279854	-0.087103137	0.201662845	7.037330133	0.783089002	0.434655463	0.68719692	-5.703890987	0.3618549	0.3618549
CHTF8	0.044967907	-0.03087416	0.120809973	10.04646243	1.170355421	0.243482589	0.515714475	-5.348850016	0.6135321	0.6135321
CHTOP	0.005808455	-0.100970768	0.112587679	10.61445394	0.107374007	0.91461785	0.963423274	-5.987464677	0.03876033	0.03876033
CHUK	-0.238914416	-0.379526789	-0.098302042	7.634001674	-3.353853384	9.81E-04	0.033787302	-0.858640046	3.00833	-3.00833
CHURC1	-0.068149234	-0.203985734	0.067687266	9.76099933	-0.99030678	0.323420086	0.592643585	-5.531219727	0.490233	-0.490233
CHURC1-FNTB	-0.043587471	-0.169940033	0.082765092	9.530931752	-0.680930635	0.49683422	0.730273365	-5.774279299	0.3037885	-0.3037885
CIAO1	-0.036434721	-0.105549228	0.032679787	9.238474312	-1.040570444	0.299540474	0.571319178	-5.483323974	0.5235445	-0.5235445
CIAO2A	0.153620234	-4.26E-04	0.307666152	10.07431014	1.968445904	0.050629352	0.237646627	-4.184858657	1.295598	1.295598
CIAO2B	0.047423535	-0.060924948	0.155772018	10.46765155	0.863965389	0.388814284	0.65043688	-5.641254046	0.4102578	0.4102578
CIAO3	0.012426135	-0.054066567	0.078918838	8.225784867	0.368881909	0.712670988	0.866524836	-5.928681648	0.1471109	0.1471109
CIAPIN1	0.005432847	-0.09971805	0.110583744	9.682631089	0.101985809	0.918887147	0.965384009	-5.987997316	0.03673782	0.03673782
CIART	9.19E-04	-0.126653065	0.128491093	7.943050181	0.014219742	0.988671207	0.995333828	-5.99281307	0.004948113	0.004948113
CIB1	0.200658533	0.046039526	0.355277539	9.351361937	2.561651295	0.011278708	0.108531728	-2.955679411	1.947741	1.947741
CIB2	-0.059493826	-0.168803241	0.049815588	8.570852313	-1.074334667	0.284182732	0.557097854	-5.44983707	0.5464023	-0.5464023
CIB3	-0.012543151	-0.060770983	0.035684682	6.278683011	-0.51337433	0.608350571	0.806761606	-5.868560392	0.2158461	-0.2158461
CIB4	-0.063487254	-0.141467524	0.014493017	5.483663356	-1.607041391	0.10988583	0.343209864	-4.783066722	0.9590583	-0.9590583
CIC	0.050460729	-0.054879637	0.155801095	9.419806091	0.945548811	0.345709754	0.612943594	-5.571897281	0.4612884	0.4612884
CICP18	-0.065642468	-0.159833162	0.028548226	4.715683344	-1.375631652	0.17073066	0.427989773	-5.104532308	0.7676885	-0.7676885
CIDEA	-0.002289785	-0.071906461	0.067326892	7.159149864	-0.0649242	0.94831001	0.978173603	-5.990918185	0.02304967	-0.02304967
CIDEB	-0.004255614	-0.092567484	0.084056256	7.851203117	-0.095119248	0.924331217	0.967388523	-5.988636367	0.03417238	-0.03417238
CIDEC	-0.014471576	-0.07409645	0.045153297	7.738382525	-0.479086165	0.632487955	0.823450812	-5.884604672	0.1989477	-0.1989477
CIDECP1	-0.028562257	-0.075681958	0.018557445	6.129502023	-1.19650701	0.233151128	0.503264104	-5.319873576	0.6323625	-0.6323625
CIITA	-0.031003477	-0.088399515	0.02639256	8.030851834	-1.066237008	0.287816045	0.560732028	-5.457964334	0.540885	-0.540885
CILP	-0.010162851	-0.140622693	0.12029699	7.589877008	-0.153767295	0.877974108	0.947192136	-5.981744512	0.05651829	-0.05651829
CILP2	0.073960576	-0.040188491	0.188109643	5.666468026	1.278948845	0.202643842	0.466739864	-5.224413417	0.6932666	0.6932666
CINP	-0.095935421	-0.192210819	3.40E-04	7.853902294	-1.966930093	0.050805431	0.238101344	-4.187609443	1.29409	-1.29409
CIP2A	0.116788846	-0.054230668	0.28780836	5.633371526	1.347972264	0.179446048	0.439017483	-5.139700555	0.7460661	0.7460661
CIPC	-0.131793491	-0.327233995	0.063647013	9.021291163	-1.331081491	0.184929953	0.445704101	-5.160833286	0.7329927	-0.7329927
CIR1	0.014112531	-0.088270306	0.116495368	7.731095243	0.272084002	0.785884889	0.906747136	-5.957959801	0.1046411	0.1046411
CIRBP	-0.121976054	-0.246575593	0.002623485	11.68844247	-1.932339361	0.054966343	0.247536107	-4.249832877	1.259903	-1.259903
CIRBP-AS1	-0.001010468	-0.058608653	0.056587716	7.585615407	-0.034628938	0.972415919	0.988628209	-5.992342308	0.01214794	-0.01214794
CISD1	-0.320226828	-0.48388818	-0.156565476	8.790564806	-3.862218466	1.59E-04	0.015891467	0.74332858	3.798404	-3.798404
CISD2	-0.004865098	-0.10583141	0.096101214	8.062827436	-0.095113101	0.924336092	0.967388523	-5.988636919	0.03417009	-0.03417009
CISD3	0.020100629	-0.073820077	0.114021336	7.873263635	0.422448294	0.673227274	0.845502794	-5.908685213	0.1718383	0.1718383
CISH	0.074314895	-0.025132882	0.173762672	8.007737133	1.475047645	0.142034179	0.390448175	-4.972374811	0.8476071	0.8476071
CIT	-0.122046733	-0.335577909	0.091484443	9.603327293	-1.128210469	0.260807709	0.53522406	-5.394222055	0.5836796	-0.5836796
CITED1	0.181165746	-0.124488586	0.486820078	8.567591824	1.169959396	0.243641499	0.515949523	-5.349283981	0.6132487	0.6132487
CITED2	0.262249211	0.002977239	0.521521184	8.736874267	1.996566944	0.04745516	0.230175706	-4.13346057	1.323717	1.323717
CITED4	0.021127506	-0.072677561	0.114932572	7.500639839	0.444577202	0.657186157	0.837522303	-5.899635983	0.1823116	0.1823116
CIZ1	0.018531835	-0.077412001	0.11447567	9.796993374	0.381264703	0.703479009	0.861038787	-5.92429925	0.1527489	0.1527489
CKAP2	0.066737623	-0.163485098	0.296960345	8.530591817	0.572199945	0.567936221	0.780776286	-5.838461023	0.2457004	0.2457004
CKAP2L	0.203501572	-0.035777534	0.442780678	7.535681081	1.67875859	0.095021189	0.320063855	-4.673624916	1.02218	1.02218
CKAP5	0.039020814	-0.055347121	0.133388749	9.719435028	0.816201012	0.415518014	0.671403751	-5.678984007	0.3814101	0.3814101
CKB	-0.119364124	-0.341534883	0.102806635	11.95370493	-1.060503667	0.290407552	0.563284526	-5.463681975	0.5369921	-0.5369921
CKLF	0.153260024	-0.042426096	0.348946143	8.659095804	1.545945306	0.12396206	0.364735827	-4.872648958	0.9067112	0.9067112
CKLF-CMTM1	0.136101823	-0.055040435	0.327244081	8.665837853	1.405505302	0.161681016	0.416857772	-5.065765137	0.791341	0.791341
CKM	-0.048398632	-0.120346989	0.023549725	5.790931067	-1.32781466	0.186004878	0.446877631	-5.164890468	0.7304757	-0.7304757
CKMT1A	-0.416305462	-0.728375857	-0.104235067	7.789327815	-2.633205756	0.009231575	0.099012896	-2.787209105	2.034724	-2.034724
CKMT1B	-0.416305462	-0.728375857	-0.104235067	7.789327815	-2.633205756	0.009231575	0.099012896	-2.787209105	2.034724	-2.034724
CKMT2	0.039561418	-0.094580292	0.173703129	6.375558246	0.582147814	0.561232036	0.776044307	-5.83304978	0.2508575	0.2508575
CKMT2-AS1	0.059005596	-0.08248912	0.200500311	7.695154898	0.823148587	0.411567247	0.668115708	-5.673628174	0.3855592	0.3855592
CKS1B	0.205419824	0.001207121	0.409632527	8.870328346	1.985568419	0.048675944	0.23271187	-4.153645737	1.312686	1.312686
CKS1BP2	0.205419824	0.001207121	0.409632527	8.870328346	1.985568419	0.048675944	0.23271187	-4.153645737	1.312686	1.312686
CKS1BP3	0.205419824	0.001207121	0.409632527	8.870328346	1.985568419	0.048675944	0.23271187	-4.153645737	1.312686	1.312686
CKS2	0.351736218	-0.034767055	0.738239491	8.615429321	1.796342607	0.074201056	0.284765899	-4.484223983	1.12959	1.12959
CLASP1	-0.022159355	-0.140239061	0.095920352	10.04285717	-0.370430811	0.71151887	0.865661855	-5.928141379	0.1478136	-0.1478136
CLASP2	-0.20434796	-0.415813228	0.007117308	10.59516128	-1.907464733	0.058132609	0.254488289	-4.293926934	1.23558	-1.23558
CLASRP	0.03404757	-0.069411693	0.137506833	9.673294522	0.649593999	0.516824064	0.746082876	-5.793913415	0.2866573	0.2866573
CLBA1	0.122875242	0.036562647	0.209187838	7.842378702	2.810059194	0.005529602	0.077633436	-2.352638237	2.257306	2.257306
CLC	-0.039046908	-0.104211918	0.026118101	5.518087347	-1.182762239	0.238541372	0.509914754	-5.335181492	0.6224363	-0.6224363
CLCA1	-0.047928686	-0.111113179	0.015255806	6.197532834	-1.497305022	0.136153092	0.381817544	-4.941557344	0.8659725	-0.8659725
CLCA2	-0.062398619	-0.112369811	-0.012427426	5.391980919	-2.464793372	0.014694896	0.124683613	-3.176898831	1.832833	-1.832833
CLCA3P	0.00412041	-0.021944904	0.030185724	3.779174178	0.312034599	0.755393472	0.890686743	-5.94694646	0.1218268	0.1218268
CLCA4	-0.295942829	-0.585157441	-0.006728217	5.180785036	-2.019820834	0.044959395	0.224240648	-4.090434397	1.34718	-1.34718
CLCC1	0.058105009	-0.054977637	0.171187655	9.053370374	1.014244981	0.311895392	0.583661673	-5.508701185	0.505991	0.505991
CLCF1	0.1369906	0.012849277	0.261131924	8.472283816	2.178209536	0.030756237	0.184520278	-3.784818727	1.512067	1.512067
CLCN1	-0.050324941	-0.118542677	0.017892796	7.048170961	-1.45616713	0.147175665	0.398381533	-4.998164465	0.832164	-0.832164
CLCN2	0.076587144	-0.021250179	0.174424467	7.25816717	1.545171072	0.124149148	0.364989129	-4.873762566	0.9060563	0.9060563
CLCN3	-0.054911909	-0.198775043	0.088951226	11.0003459	-0.753428905	0.452225856	0.70048311	-5.725332258	0.3446446	-0.3446446
CLCN4	-0.256436019	-0.517748076	0.004876039	7.914092793	-1.937067851	0.054381165	0.246006784	-4.241389204	1.264551	-1.264551
CLCN5	-0.022761963	-0.132968901	0.087444975	7.899258794	-0.407686224	0.684012792	0.851176006	-5.914465611	0.1649358	-0.1649358
CLCN6	-0.067518297	-0.199800651	0.064764056	8.671705418	-1.007499471	0.315114941	0.586626672	-5.515100399	0.501531	-0.501531
CLCN7	-0.020375857	-0.094567154	0.05381544	9.694719729	-0.54211096	0.588446126	0.794112677	-5.854262751	0.2302933	-0.2302933
CLCNKA	0.003167715	-0.073449862	0.079785292	6.103812526	0.081609911	0.935052136	0.972645804	-5.989763685	0.02916417	0.02916417
CLCNKB	-0.024644083	-0.07744364	0.028155475	7.677975432	-0.921313923	0.358181451	0.622896584	-5.593146418	0.4458969	-0.4458969
CLDN1	0.175382844	0.038382303	0.312383385	6.158463549	2.526911792	0.012412186	0.113709299	-3.035929047	1.906152	1.906152
CLDN10	0.091352009	-0.216566719	0.399270738	8.010637163	0.585608344	0.558908964	0.774858223	-5.831145617	0.2526589	0.2526589
CLDN10-AS1	-0.001659909	-0.045195872	0.041876053	4.721504223	-0.075259532	0.940095982	0.974398371	-5.990234062	0.0268278	-0.0268278
CLDN11	-0.007498414	-0.532269089	0.51727226	9.829990335	-0.028204936	0.977531512	0.990880737	-5.992532907	0.009869234	-0.009869234
CLDN12	0.235836362	0.068625698	0.403047025	9.271979211	2.784018097	0.005972339	0.08041842	-2.418240721	2.223856	2.223856
CLDN14	-0.033898683	-0.079685904	0.011888539	5.028923634	-1.461382131	0.145741389	0.395764997	-4.991073425	0.8364171	-0.8364171
CLDN15	0.092197865	0.016073399	0.16832233	9.231127881	2.390682295	0.017901001	0.138430156	-3.34082303	1.747123	1.747123
CLDN16	-0.001765427	-0.058016681	0.054485828	7.194103119	-0.061950203	0.950674666	0.978774768	-5.991096352	0.02196808	-0.02196808
CLDN17	-0.013796031	-0.065411014	0.037818951	7.654077912	-0.527598611	0.598460229	0.800748281	-5.861580206	0.2229647	-0.2229647
CLDN18	-0.046068314	-0.106040464	0.013903837	7.084064818	-1.516274926	0.131291879	0.375473494	-4.914937425	0.8817621	-0.8817621
CLDN19	-0.014300067	-0.077718856	0.049118721	8.924033098	-0.4450875	0.656818082	0.837251497	-5.899421869	0.1825549	-0.1825549
CLDN2	0.03150124	-0.022744307	0.085746786	6.384931228	1.146274977	0.253279088	0.527026162	-5.374974768	0.5964007	0.5964007
CLDN20	-0.033540482	-0.087876656	0.020795691	4.696091123	-1.218443814	0.224729739	0.493525031	-5.295082101	0.6483395	-0.6483395
CLDN23	0.11768294	-0.016570738	0.251936618	5.010619649	1.730264802	0.085382828	0.305155365	-4.592179996	1.068629	1.068629
CLDN3	0.010214591	-0.049682189	0.070111371	7.010612988	0.336622213	0.736813481	0.880792541	-5.939420301	0.1326424	0.1326424
CLDN4	0.00945544	-0.052513996	0.071424877	7.278691685	0.301182318	0.76364052	0.896152529	-5.950087023	0.117111	0.117111
CLDN5	-0.130416665	-0.337478127	0.076644797	9.475069012	-1.243251731	0.21547291	0.482340685	-5.266513214	0.6666073	-0.6666073
CLDN6	-0.049406295	-0.134302141	0.035489552	7.358437596	-1.148738291	0.25226442	0.525829757	-5.372326861	0.598144	-0.598144
CLDN7	0.042134494	-0.032626337	0.116895324	6.513096557	1.11247157	0.267493235	0.541743945	-5.410746113	0.5726872	0.5726872
CLDN8	-0.037593236	-0.079512746	0.004326274	4.533437579	-1.770185455	0.078473974	0.292305029	-4.527424159	1.105274	-1.105274
CLDN9	0.007485591	-0.055933147	0.07090433	6.604908175	0.232988118	0.816048617	0.921105772	-5.967280255	0.08828397	0.08828397
CLDND1	-0.113842376	-0.372066433	0.144381682	11.03159204	-0.870226905	0.385393472	0.647631877	-5.636150351	0.4140956	-0.4140956
CLDND2	-0.008180565	-0.095848423	0.079487293	6.750459424	-0.184190905	0.854081422	0.937195121	-5.97689027	0.06850072	-0.06850072
CLEC10A	0.029560384	-0.08271182	0.141832587	5.928377532	0.519712399	0.603934543	0.804274621	-5.865473637	0.2190101	0.2190101
CLEC11A	0.124307963	-0.064936287	0.313552214	7.948059378	1.296586558	0.196516283	0.459112494	-5.203181139	0.7066015	0.7066015
CLEC12A	-0.036091298	-0.090344345	0.018161748	5.216313752	-1.313117627	0.190898491	0.451916961	-5.183022507	0.7191975	-0.7191975
CLEC12B	-0.04723089	-0.106362801	0.011901021	5.034445654	-1.576628857	0.116724754	0.353895453	-4.828079933	0.932837	-0.932837
CLEC14A	-0.039572001	-0.134829084	0.055685083	8.171323446	-0.820004028	0.413352621	0.669563437	-5.676057867	0.3836793	-0.3836793
CLEC16A	-0.046404173	-0.159373686	0.066565341	8.057953684	-0.810813617	0.418597076	0.673950685	-5.683106115	0.3782038	-0.3782038
CLEC18A	0.369701919	0.092146883	0.647256955	6.987854077	2.629225594	0.009336	0.099390075	-2.796692101	2.029839	2.029839
CLEC18B	0.369701919	0.092146883	0.647256955	6.987854077	2.629225594	0.009336	0.099390075	-2.796692101	2.029839	2.029839
CLEC18C	0.369701919	0.092146883	0.647256955	6.987854077	2.629225594	0.009336	0.099390075	-2.796692101	2.029839	2.029839
CLEC1A	-0.068158895	-0.207398801	0.07108101	6.88444404	-0.966237925	0.335286435	0.603743398	-5.553325403	0.474584	-0.474584
CLEC1B	-0.033392441	-0.083854739	0.017069858	6.165960117	-1.306190104	0.193238001	0.455202583	-5.191500637	0.7139075	-0.7139075
CLEC2B	0.418430275	0.076596217	0.760264333	8.678846841	2.416200818	0.016733294	0.13338749	-3.284904466	1.776419	1.776419
CLEC2D	0.070230262	-0.019657363	0.160117887	12.43817395	1.542231761	0.124861432	0.365744175	-4.877985352	0.9035717	0.9035717
CLEC2L	-0.168127718	-0.297259073	-0.038996363	7.517578753	-2.569998487	0.011020565	0.107405028	-2.93624655	1.957796	-1.957796
CLEC3A	-0.084382411	-0.145621596	-0.023143226	6.306800708	-2.719867743	0.007203659	0.087898047	-2.577477839	2.142447	-2.142447
CLEC3B	0.250646143	-0.045897995	0.547190281	7.589811371	1.668387547	0.09706449	0.322988131	-4.689736927	1.01294	1.01294
CLEC4A	0.029072107	-0.078512012	0.136656226	6.647366938	0.533400719	0.594447183	0.797762351	-5.858678389	0.2258867	0.2258867
CLEC4C	-0.009658283	-0.04881686	0.029500294	4.708635965	-0.486853482	0.626984135	0.819805654	-5.881066985	0.2027434	-0.2027434
CLEC4D	-0.072463238	-0.135083283	-0.009843193	6.193178938	-2.284176279	0.023587691	0.160822557	-3.568222236	1.627315	-1.627315
CLEC4E	-0.004199193	-0.137295598	0.128897211	7.048427327	-0.062276589	0.950415131	0.978647984	-5.991077207	0.02208666	-0.02208666
CLEC4F	-0.030871076	-0.098792184	0.037050032	7.067974968	-0.897164867	0.370889318	0.63458894	-5.613777196	0.4307557	-0.4307557
CLEC4G	-0.027489666	-0.097673876	0.042694544	5.120446462	-0.773134954	0.440507379	0.691330461	-5.711178375	0.3560468	-0.3560468
